id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,readability_score,quality_score,is_multi_table,text_model,vision_model
2958,Pie,Medium,0.3925,1.57,4,12886,129,13015,3221.5,32.25,3253.75,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2960,Bar,Medium,0.4181,0.8362,2,6417,57,6474,3208.5,28.5,3237.0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2962,Bar,Easy,8.5047,8.5047,1,6363,978,7341,6363.0,978.0,7341.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2963,Bar,Easy,0.4427,0.4427,1,3281,35,3316,3281.0,35.0,3316.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2969,Bar,Medium,0.4886,0.9772,2,6980,79,7059,3490.0,39.5,3529.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2971,Pie,Medium,0.4177,0.8355,2,6976,70,7046,3488.0,35.0,3523.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2972,Pie,Medium,3.186,3.186,1,4620,356,4976,4620.0,356.0,4976.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2973,Bar,Medium,4.8545,4.8545,1,5885,548,6433,5885.0,548.0,6433.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2979,Bar,Hard,0.4965,0.4965,1,3370,42,3412,3370.0,42.0,3412.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2980,Pie,Hard,0.5284,1.0568,2,6740,98,6838,3370.0,49.0,3419.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2998,Bar,Hard,0.5766,1.1533,2,6659,97,6756,3329.5,48.5,3378.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3004,Pie,Easy,0.2907,0.8722,3,9927,63,9990,3309.0,21.0,3330.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3009,Bar,Easy,7.3775,7.3775,1,6520,874,7394,6520.0,874.0,7394.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3021,Pie,Hard,6.1233,12.2466,2,12307,1412,13719,6153.5,706.0,6859.5,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3046,Bar,Easy,0.3183,0.9548,3,10276,57,10333,3425.3333,19.0,3444.3333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3047,Pie,Easy,0.2541,0.5082,2,6842,33,6875,3421.0,16.5,3437.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3051,Pie,Easy,0.2826,0.8478,3,10280,61,10341,3426.6667,20.3333,3447.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3054,Pie,Easy,2.731,5.4621,2,9442,609,10051,4721.0,304.5,5025.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3056,Grouping Scatter,Medium,2.4445,2.4445,1,4780,254,5034,4780.0,254.0,5034.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3063,Pie,Medium,0.5958,1.7873,3,11017,162,11179,3672.3333,54.0,3726.3333,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3064,Bar,Medium,0.6122,1.8366,3,11017,166,11183,3672.3333,55.3333,3727.6667,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3067,Bar,Easy,4.7077,4.7077,1,5582,532,6114,5582.0,532.0,6114.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3068,Pie,Medium,0.4389,0.4389,1,3470,36,3506,3470.0,36.0,3506.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3070,Pie,Easy,5.65,22.6001,4,28581,2598,31179,7145.25,649.5,7794.75,4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
3079,Grouping Scatter,Easy,6.4196,12.8392,2,12425,1486,13911,6212.5,743.0,6955.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
