id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
441,Bar,Hard,9.5585,9.5585,1,1663,343,2006,1663.0,343.0,2006.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
446,Pie,Easy,15.6187,46.8562,3,6443,1656,8099,2147.6667,552.0,2699.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
451,Bar,Medium,15.6527,15.6527,1,3101,541,3642,3101.0,541.0,3642.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
457,Pie,Medium,9.3262,9.3262,1,1398,332,1730,1398.0,332.0,1730.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
461,Pie,Medium,6.487,6.487,1,1398,229,1627,1398.0,229.0,1627.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
462,Pie,Medium,9.3897,9.3897,1,1397,334,1731,1397.0,334.0,1731.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
463,Bar,Medium,18.3675,18.3675,1,2927,642,3569,2927.0,642.0,3569.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
464,Bar,Easy,6.8697,20.6091,3,2598,731,3329,866.0,243.6667,1109.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
470,Line,Easy,6.5482,13.0964,2,1736,467,2203,868.0,233.5,1101.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
471,Line,Easy,6.0423,6.0423,1,870,215,1085,870.0,215.0,1085.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
478,Pie,Medium,12.4627,24.9254,2,3465,881,4346,1732.5,440.5,2173.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
479,Bar,Medium,9.5054,19.0107,2,2107,679,2786,1053.5,339.5,1393.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
481,Bar,Medium,21.1351,63.4054,3,7546,2254,9800,2515.3333,751.3333,3266.6667,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
487,Pie,Medium,7.529,15.058,2,2445,528,2973,1222.5,264.0,1486.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
488,Bar,Medium,8.43,16.8601,2,2445,601,3046,1222.5,300.5,1523.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
491,Pie,Easy,13.3058,13.3058,1,884,475,1359,884.0,475.0,1359.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
492,Bar,Easy,8.0052,8.0052,1,884,286,1170,884.0,286.0,1170.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
494,Pie,Easy,5.9852,5.9852,1,898,209,1107,898.0,209.0,1107.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
505,Bar,Medium,8.0196,8.0196,1,896,284,1180,896.0,284.0,1180.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
513,Bar,Medium,7.7524,23.2571,3,3464,821,4285,1154.6667,273.6667,1428.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
516,Bar,Hard,23.6631,70.9893,3,8031,2469,10500,2677.0,823.0,3500.0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
517,Pie,Medium,9.1866,18.3731,2,2362,647,3009,1181.0,323.5,1504.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
526,Bar,Extra Hard,10.0407,20.0815,2,2910,705,3615,1455.0,352.5,1807.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
527,Pie,Extra Hard,9.56,19.1199,2,2919,684,3603,1459.5,342.0,1801.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
536,Scatter,Easy,14.9865,29.9731,2,4926,1042,5968,2463.0,521.0,2984.0,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
539,Grouping Scatter,Easy,8.0474,24.1423,3,3544,852,4396,1181.3333,284.0,1465.3333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
540,Grouping Scatter,Easy,12.6668,38.0004,3,6122,1321,7443,2040.6667,440.3333,2481.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
541,Grouping Scatter,Easy,10.7121,32.1364,3,4825,1125,5950,1608.3333,375.0,1983.3333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
542,Pie,Medium,6.2445,18.7334,3,2765,667,3432,921.6667,222.3333,1144.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
551,Bar,Extra Hard,10.5229,21.0458,2,2403,756,3159,1201.5,378.0,1579.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
561,Bar,Medium,8.3787,16.7574,2,3401,586,3987,1700.5,293.0,1993.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
567,Bar,Medium,12.0494,24.0988,2,2365,866,3231,1182.5,433.0,1615.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
574,Bar,Medium,8.5549,42.7745,5,5687,1520,7207,1137.4,304.0,1441.4,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
577,Pie,Extra Hard,8.8536,17.7071,2,2554,627,3181,1277.0,313.5,1590.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
582,Stacked Bar,Hard,9.0615,18.1231,2,2994,651,3645,1497.0,325.5,1822.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
591,Grouping Line,Extra Hard,8.8491,17.6983,2,2074,636,2710,1037.0,318.0,1355.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
593,Bar,Extra Hard,9.606,19.212,2,2066,685,2751,1033.0,342.5,1375.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
610,Pie,Hard,8.1679,16.3359,2,2066,581,2647,1033.0,290.5,1323.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
611,Line,Hard,10.301,20.602,2,2066,721,2787,1033.0,360.5,1393.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
612,Line,Hard,10.07,20.1401,2,2066,729,2795,1033.0,364.5,1397.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
616,Bar,Medium,6.3711,12.7423,2,1672,448,2120,836.0,224.0,1060.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
617,Bar,Medium,6.0142,12.0283,2,1670,423,2093,835.0,211.5,1046.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
622,Scatter,Easy,7.7884,15.5768,2,1511,550,2061,755.5,275.0,1030.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
628,Scatter,Extra Hard,23.9572,47.9143,2,6333,1690,8023,3166.5,845.0,4011.5,2,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
659,Bar,Hard,18.3578,36.7155,2,4139,1296,5435,2069.5,648.0,2717.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
664,Bar,Medium,8.9815,26.9446,3,4099,947,5046,1366.3333,315.6667,1682.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
665,Bar,Medium,6.5329,13.0659,2,1848,465,2313,924.0,232.5,1156.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
674,Scatter,Easy,5.0375,5.0375,1,918,178,1096,918.0,178.0,1096.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
676,Bar,Hard,11.4853,22.9705,2,2117,820,2937,1058.5,410.0,1468.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
688,Bar,Easy,5.6533,22.6133,4,3826,798,4624,956.5,199.5,1156.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
691,Pie,Hard,17.4903,52.4708,3,6418,1857,8275,2139.3333,619.0,2758.3333,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
693,Bar,Easy,6.6816,20.0447,3,2682,715,3397,894.0,238.3333,1132.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
697,Bar,Easy,5.8029,11.6057,2,1795,413,2208,897.5,206.5,1104.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
699,Pie,Medium,8.0391,16.0782,2,1971,573,2544,985.5,286.5,1272.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
707,Scatter,Easy,7.8167,31.2668,4,5508,1104,6612,1377.0,276.0,1653.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
708,Pie,Easy,6.4702,12.9403,2,2042,460,2502,1021.0,230.0,1251.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
712,Pie,Medium,8.1562,24.4687,3,2795,871,3666,931.6667,290.3333,1222.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
714,Pie,Medium,8.8851,17.7701,2,2098,630,2728,1049.0,315.0,1364.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
718,Pie,Medium,8.9649,17.9298,2,2101,640,2741,1050.5,320.0,1370.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
722,Pie,Medium,5.6412,5.6412,1,843,198,1041,843.0,198.0,1041.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
743,Pie,Medium,7.5719,15.1438,2,2012,536,2548,1006.0,268.0,1274.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
744,Bar,Medium,7.7857,31.1426,4,4024,1113,5137,1006.0,278.25,1284.25,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
747,Pie,Hard,8.436,25.308,3,2912,900,3812,970.6667,300.0,1270.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
770,Line,Easy,20.1685,60.5056,3,5516,2172,7688,1838.6667,724.0,2562.6667,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
778,Grouping Line,Hard,52.3377,52.3377,1,7340,1842,9182,7340.0,1842.0,9182.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
781,Pie,Easy,6.2721,25.0885,4,3329,890,4219,832.25,222.5,1054.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
789,Line,Easy,7.8654,23.5961,3,3191,839,4030,1063.6667,279.6667,1343.3333,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
790,Pie,Easy,6.4538,32.269,5,4069,1148,5217,813.8,229.6,1043.4,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
793,Bar,Medium,9.9566,19.9132,2,1829,715,2544,914.5,357.5,1272.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
802,Pie,Easy,6.2257,24.9029,4,3049,886,3935,762.25,221.5,983.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
803,Bar,Easy,6.6318,33.1589,5,3812,1182,4994,762.4,236.4,998.8,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
809,Bar,Easy,8.6001,25.8002,3,3788,911,4699,1262.6667,303.6667,1566.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
812,Bar,Medium,7.1993,14.3986,2,1641,511,2152,820.5,255.5,1076.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
815,Pie,Medium,7.4089,7.4089,1,822,264,1086,822.0,264.0,1086.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
817,Bar,Medium,7.9159,7.9159,1,822,283,1105,822.0,283.0,1105.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
832,Bar,Medium,7.5935,15.187,2,1644,541,2185,822.0,270.5,1092.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
834,Pie,Medium,6.4565,12.9131,2,1644,461,2105,822.0,230.5,1052.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
838,Pie,Medium,8.0092,16.0184,2,1644,577,2221,822.0,288.5,1110.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
856,Pie,Hard,9.2132,9.2132,1,1352,320,1672,1352.0,320.0,1672.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
858,Pie,Easy,6.1207,6.1207,1,787,216,1003,787.0,216.0,1003.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
868,Line,Hard,27.3301,109.3202,4,13853,3875,17728,3463.25,968.75,4432.0,4,0.25,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
874,Pie,Medium,8.5565,17.113,2,1952,610,2562,976.0,305.0,1281.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
875,Bar,Medium,8.478,16.956,2,1952,604,2556,976.0,302.0,1278.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
880,Line,Hard,11.6584,34.9752,3,3245,1254,4499,1081.6667,418.0,1499.6667,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
883,Pie,Hard,9.6371,38.5484,4,3939,1389,5328,984.75,347.25,1332.0,4,0.0,0.75,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
887,Pie,Easy,6.6749,26.6997,4,3632,945,4577,908.0,236.25,1144.25,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
906,Pie,Easy,5.3825,26.9127,5,4574,931,5505,914.8,186.2,1101.0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
908,Pie,Easy,5.9921,29.9604,5,4628,1059,5687,925.6,211.8,1137.4,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
910,Pie,Medium,7.2941,29.1764,4,5009,1031,6040,1252.25,257.75,1510.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
912,Bar,Medium,7.4623,7.4623,1,1087,261,1348,1087.0,261.0,1348.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
914,Bar,Hard,9.9842,19.9685,2,1960,714,2674,980.0,357.0,1337.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
924,Bar,Medium,50.1426,50.1426,1,4073,1799,5872,4073.0,1799.0,5872.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
926,Bar,Easy,7.1208,21.3623,3,2453,760,3213,817.6667,253.3333,1071.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
961,Bar,Medium,7.7217,30.8869,4,4222,1094,5316,1055.5,273.5,1329.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
971,Pie,Easy,6.5795,19.7386,3,2684,698,3382,894.6667,232.6667,1127.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
975,Bar,Hard,9.2838,18.5677,2,2927,654,3581,1463.5,327.0,1790.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
990,Bar,Medium,7.8824,15.7649,2,2896,563,3459,1448.0,281.5,1729.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
994,Bar,Medium,37.1387,37.1387,1,6417,1304,7721,6417.0,1304.0,7721.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
998,Line,Medium,7.3839,7.3839,1,1421,261,1682,1421.0,261.0,1682.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
999,Pie,Easy,6.2332,6.2332,1,817,220,1037,817.0,220.0,1037.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1001,Bar,Medium,25.2007,50.4014,2,7096,1778,8874,3548.0,889.0,4437.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1003,Pie,Medium,23.9834,47.9668,2,7096,1690,8786,3548.0,845.0,4393.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1007,Pie,Hard,7.3751,7.3751,1,833,263,1096,833.0,263.0,1096.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1008,Pie,Hard,7.6147,7.6147,1,832,272,1104,832.0,272.0,1104.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1012,Bar,Easy,6.735,20.2049,3,2421,717,3138,807.0,239.0,1046.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
