id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,readability_score,quality_score,is_multi_table,text_model,vision_model
246,Bar,Medium,7.6845,30.738,4,19050,1096,20146,4762.5,274.0,5036.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
247,Bar,Medium,8.107,32.4281,4,19050,1157,20207,4762.5,289.25,5051.75,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
248,Bar,Medium,5.6062,5.6062,1,4763,199,4962,4763.0,199.0,4962.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
252,Pie,Medium,7.1413,14.2825,2,9500,509,10009,4750.0,254.5,5004.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
264,Bar,Medium,8.0421,32.1685,4,19050,1148,20198,4762.5,287.0,5049.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
265,Bar,Medium,7.881,23.6431,3,14293,843,15136,4764.3333,281.0,5045.3333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
267,Line,Easy,7.3578,22.0735,3,14237,786,15023,4745.6667,262.0,5007.6667,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
273,Line,Medium,7.5164,30.0657,4,19064,1071,20135,4766.0,267.75,5033.75,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
285,Bar,Medium,11.2135,11.2135,1,6339,377,6716,6339.0,377.0,6716.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
286,Bar,Medium,10.6025,10.6025,1,6343,376,6719,6343.0,376.0,6719.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
291,Bar,Hard,8.884,8.884,1,6349,314,6663,6349.0,314.0,6663.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
292,Scatter,Medium,11.0902,22.1803,2,12680,787,13467,6340.0,393.5,6733.5,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
293,Bar,Hard,10.9989,10.9989,1,6359,390,6749,6359.0,390.0,6749.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
295,Bar,Hard,11.5107,23.0214,2,12714,817,13531,6357.0,408.5,6765.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
296,Bar,Hard,11.3911,11.3911,1,6363,404,6767,6363.0,404.0,6767.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
297,Bar,Medium,8.3089,16.6179,2,12698,587,13285,6349.0,293.5,6642.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
306,Pie,Easy,6.7243,20.1728,3,14987,711,15698,4995.6667,237.0,5232.6667,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
308,Scatter,Easy,13.0894,26.1789,2,11527,914,12441,5763.5,457.0,6220.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
312,Pie,Hard,8.9384,17.8767,2,11166,619,11785,5583.0,309.5,5892.5,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
316,Line,Medium,8.2389,24.7168,3,19023,873,19896,6341.0,291.0,6632.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
328,Scatter,Medium,13.276,26.5519,2,11558,934,12492,5779.0,467.0,6246.0,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
335,Bar,Medium,12.2156,12.2156,1,6363,433,6796,6363.0,433.0,6796.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
338,Pie,Easy,4.6644,4.6644,1,4991,165,5156,4991.0,165.0,5156.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
340,Bar,Medium,9.6428,9.6428,1,6347,341,6688,6347.0,341.0,6688.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
342,Line,Medium,11.5795,23.1589,2,12736,821,13557,6368.0,410.5,6778.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
354,Scatter,Easy,8.2554,41.2771,5,23444,1470,24914,4688.8,294.0,4982.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
367,Bar,Medium,5.4567,10.9134,2,9304,385,9689,4652.0,192.5,4844.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
368,Bar,Hard,11.1344,11.1344,1,5181,388,5569,5181.0,388.0,5569.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
370,Pie,Medium,11.5001,11.5001,1,5201,407,5608,5201.0,407.0,5608.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
376,Bar,Easy,4.1244,20.6221,5,24568,721,25289,4913.6,144.2,5057.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
387,Grouping Scatter,Easy,9.0975,36.3902,4,19626,1300,20926,4906.5,325.0,5231.5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
399,Scatter,Easy,7.6209,22.8628,3,14840,808,15648,4946.6667,269.3333,5216.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
400,Scatter,Easy,7.269,14.538,2,9898,518,10416,4949.0,259.0,5208.0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
402,Pie,Medium,8.0433,16.0867,2,9826,574,10400,4913.0,287.0,5200.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
403,Bar,Medium,7.9326,7.9326,1,4912,283,5195,4912.0,283.0,5195.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
405,Bar,Easy,6.92,13.84,2,9792,493,10285,4896.0,246.5,5142.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
409,Grouping Scatter,Easy,7.5172,7.5172,1,4904,268,5172,4904.0,268.0,5172.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
416,Line,Medium,6.7174,6.7174,1,4881,232,5113,4881.0,232.0,5113.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
419,Pie,Medium,9.7864,19.5728,2,9693,694,10387,4846.5,347.0,5193.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
432,Scatter,Easy,6.5097,19.5291,3,14625,695,15320,4875.0,231.6667,5106.6667,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
433,Pie,Medium,13.1775,39.5325,3,15300,1405,16705,5100.0,468.3333,5568.3333,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
